id;motivo;familia;orgao;uf;fim;acao
a6f7df99;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;FUNDO MUNICIPAL DE SAUDE DE CAMPOS NOVOS;SC;2024-05-03;arquivar no historico, retirar da fila de verificacao e do painel de abertos
a7d3c691;reprovado por objeto: nao e edital de fomento a OSC;cache_artistico;MUNICIPIO DE DOIS IRMAOS;RS;2024-12-31;arquivar no historico, retirar da fila de verificacao e do painel de abertos
a7f13090;reprovado por objeto: nao e edital de fomento a OSC;instituicao_financeira;MUNICIPIO DE CAMPOS NOVOS;SC;2024-07-03;arquivar no historico, retirar da fila de verificacao e do painel de abertos
a806c0a5;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;SECRETARIA DA SAUDE;TO;2027-03-19;arquivar no historico, retirar da fila de verificacao e do painel de abertos
a8eaed85;reprovado por objeto: nao e edital de fomento a OSC;compra_ou_fornecimento;MUNICIPIO DE ENEAS MARQUES;PR;2025-08-06;arquivar no historico, retirar da fila de verificacao e do painel de abertos
a8f0d88d;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;FUNDO MUNICIPAL DE SAUDE - DIORAMA;GO;2024-12-31;arquivar no historico, retirar da fila de verificacao e do painel de abertos
a8face1b;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — MUNICIPIO DE PARAISOPOLIS;MG;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
a95589be;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;MUNICIPIO DE RIO DOS CEDROS;SC;2025-06-03;arquivar no historico, retirar da fila de verificacao e do painel de abertos
a9858a26;reprovado por objeto: nao e edital de fomento a OSC;instituicao_financeira;PNCP — MUNICIPIO DE SERIO;RS;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
aa3a2a8c;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;CONSORCIO INTERMUNICIPAL DE SAUDE;PR;2025-01-09;arquivar no historico, retirar da fila de verificacao e do painel de abertos
aa4de17a;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE PATROCINIO;MG;2027-09-10;arquivar no historico, retirar da fila de verificacao e do painel de abertos
aa597220;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;ESTADO DO RIO DE JANEIRO;RJ;2024-10-01;arquivar no historico, retirar da fila de verificacao e do painel de abertos
aa9a6217;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — MUNICIPIO DE MANSIDAO;BA;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
ab5110f1;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;CONSORCIO INTERMUNICIPAL DE SAUDE COSTA OESTE DO PARANA;PR;2034-06-08;arquivar no historico, retirar da fila de verificacao e do painel de abertos
ace2eed8;reprovado por objeto: nao e edital de fomento a OSC;parceria_ja_celebrada;;GO;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
ad294f59;reprovado por objeto: nao e edital de fomento a OSC;parecerista_ou_juri;MUNICIPIO DE IRECE;BA;2025-01-17;arquivar no historico, retirar da fila de verificacao e do painel de abertos
ade1d051;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE ITAJAI;SC;2025-10-03;arquivar no historico, retirar da fila de verificacao e do painel de abertos
ae221851;reprovado por objeto: nao e edital de fomento a OSC;cache_artistico;MUNICIPIO DE SANTALUZ;BA;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
af36808b;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;SECRETARIA DE ESTADO DA SAUDE;ES;2025-12-31;arquivar no historico, retirar da fila de verificacao e do painel de abertos
b0db6433;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;MUNICIPIO DE CAMACAN;BA;2025-01-30;arquivar no historico, retirar da fila de verificacao e do painel de abertos
b0ddc9e8;reprovado por objeto: nao e edital de fomento a OSC;resultado_de_edital;FUNDO MUNICIPAL DE SAUDE;GO;2023-11-16;arquivar no historico, retirar da fila de verificacao e do painel de abertos
b0e37e69;reprovado por objeto: nao e edital de fomento a OSC;uso_de_espaco_publico;MUNICIPIO DE TIJUCAS;SC;2024-07-09;arquivar no historico, retirar da fila de verificacao e do painel de abertos
b2960d14;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;MUNICIPIO DE CORUPA;SC;2025-05-02;arquivar no historico, retirar da fila de verificacao e do painel de abertos
b2966ae1;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — MUNICIPIO DE LIMOEIRO DO AJURU;PA;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
b2db4fce;reprovado por objeto: nao e edital de fomento a OSC;mecanismo_permanente;;;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
b2de5626;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;ESTADO DO ESPIRITO SANTO;ES;2024-08-19;arquivar no historico, retirar da fila de verificacao e do painel de abertos
b3db0847;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;SERVICO AUTONOMO DE AGUA E ESGOTO;BA;2024-12-31;arquivar no historico, retirar da fila de verificacao e do painel de abertos
b52df3d4;reprovado por objeto: nao e edital de fomento a OSC;compra_ou_fornecimento;PNCP — MUNICIPIO DE CURACA;BA;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
b64c2a01;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — CONSORCIO INTERMUNICIPAL DO VALE DO RIO CAI (CIS-CAI);RS;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
b67bd806;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE SAO JOSE;SC;2024-04-30;arquivar no historico, retirar da fila de verificacao e do painel de abertos
b6f2fa5c;reprovado por objeto: nao e edital de fomento a OSC;parecerista_ou_juri;MUNICIPIO DE SOLONOPOLE;CE;2025-04-14;arquivar no historico, retirar da fila de verificacao e do painel de abertos
b741ed48;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE MORRO DO CHAPEU;BA;2025-03-03;arquivar no historico, retirar da fila de verificacao e do painel de abertos
b7b47b11;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;CONSORCIO INTERMUNICIPAL DE SAUDE COSTA OESTE DO PARANA;PR;2034-08-02;arquivar no historico, retirar da fila de verificacao e do painel de abertos
b87ad2d2;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;CONSORCIO INTERMUNICIPAL DE SAUDE;PR;2024-05-08;arquivar no historico, retirar da fila de verificacao e do painel de abertos
b9cc4fc7;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE CRUZ MACHADO;PR;2024-07-19;arquivar no historico, retirar da fila de verificacao e do painel de abertos
b9ef1efb;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE VALENCA;RJ;2025-11-27;arquivar no historico, retirar da fila de verificacao e do painel de abertos
ba6867cc;reprovado por objeto: nao e edital de fomento a OSC;parecerista_ou_juri;MUNICIPIO DE CAPIM GROSSO;BA;2025-12-09;arquivar no historico, retirar da fila de verificacao e do painel de abertos
bbae7c52;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;MUNICIPIO DE CASEIROS;RS;2027-09-02;arquivar no historico, retirar da fila de verificacao e do painel de abertos
bc18606a;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;SECRETARIA DE ESTADO DA SAUDE;ES;2025-12-31;arquivar no historico, retirar da fila de verificacao e do painel de abertos
bcf0a7d9;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DO RIO GRANDE;RS;2030-09-03;arquivar no historico, retirar da fila de verificacao e do painel de abertos
bd289783;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;FUNDO MUNICIPAL DE SAUDE;SC;2029-12-13;arquivar no historico, retirar da fila de verificacao e do painel de abertos
bdaef431;reprovado por objeto: nao e edital de fomento a OSC;compra_ou_fornecimento;MUNICIPIO DE ITORORO;BA;2024-12-31;arquivar no historico, retirar da fila de verificacao e do painel de abertos
bf068d98;reprovado por objeto: nao e edital de fomento a OSC;parecerista_ou_juri;FUNDACAO CULTURAL DE SAO BENTO DO SUL;SC;2024-12-18;arquivar no historico, retirar da fila de verificacao e do painel de abertos
bf6c52ae;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;CONSORCIO INTERMUNICIPAL DE SAUDE COSTA OESTE DO PARANA;PR;2034-08-07;arquivar no historico, retirar da fila de verificacao e do painel de abertos
c139360e;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;MUNICIPIO DE NAVIRAI;MS;2025-04-23;arquivar no historico, retirar da fila de verificacao e do painel de abertos
c1f3964b;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;CONSORCIO INTERMUNICIPAL DE SAUDE COSTA OESTE DO PARANA;PR;2034-08-02;arquivar no historico, retirar da fila de verificacao e do painel de abertos
c29759b6;reprovado por objeto: nao e edital de fomento a OSC;empresa_ou_mercado;;MG;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
c3584524;reprovado por objeto: nao e edital de fomento a OSC;compra_ou_fornecimento;MUNICIPIO DE ARAUCARIA;PR;2024-07-31;arquivar no historico, retirar da fila de verificacao e do painel de abertos
c3d8c477;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — MUNICIPIO DE OLINDINA;BA;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
c3fc454b;reprovado por objeto: nao e edital de fomento a OSC;compra_de_vaga;PNCP — MUNICIPIO DE TUBARAO;SC;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
c5307eaf;reprovado por objeto: nao e edital de fomento a OSC;parecerista_ou_juri;FUNDACAO DE ARTE E CULTURA DE UBATUBA;SP;2025-02-07;arquivar no historico, retirar da fila de verificacao e do painel de abertos
c6062e88;reprovado por objeto: nao e edital de fomento a OSC;conteudo_editorial;;;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
c622d55b;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;FUNDO MUNICIPAL DE SAUDE DE PALESTINA DE GOIAS;GO;2025-01-07;arquivar no historico, retirar da fila de verificacao e do painel de abertos
c696f3b3;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE JUIZ DE FORA;MG;2025-01-28;arquivar no historico, retirar da fila de verificacao e do painel de abertos
c9a7b943;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE NOVA XAVANTINA;MT;2024-08-09;arquivar no historico, retirar da fila de verificacao e do painel de abertos
cc85a52e;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE NOVA XAVANTINA;MT;2024-08-02;arquivar no historico, retirar da fila de verificacao e do painel de abertos
cc947cba;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — CONSORCIO INTERMUNICIPAL DE SAUDE DO ALTO RIO PARDO - CISARP;MG;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
cccb7cda;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;CONSORCIO INTERMUNICIPAL DE SAUDE;PR;2024-07-01;arquivar no historico, retirar da fila de verificacao e do painel de abertos
cd080b56;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;PNCP — MUNICIPIO DE NOVA PRATA;RS;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
cd7ed044;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;CONSORCIO INTERMUNICIPAL DE SAUDE;PR;2024-08-05;arquivar no historico, retirar da fila de verificacao e do painel de abertos
cd9a9c38;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;IPASLUZ SAUDE;GO;2025-12-01;arquivar no historico, retirar da fila de verificacao e do painel de abertos
cdb3ab69;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — MUNICIPIO DE UNIAO DE MINAS;MG;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
ce5404f0;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;CONSORCIO INT DE SAUDE DA COM DOS M DA REG DE C MOURAO;PR;2026-09-02;arquivar no historico, retirar da fila de verificacao e do painel de abertos
cf029518;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — MUNICIPIO DE LIMOEIRO DO NORTE;CE;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
cfd881f2;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;SUP. EST. DE LICITACAO;RO;2025-06-05;arquivar no historico, retirar da fila de verificacao e do painel de abertos
d01d56d2;reprovado por objeto: nao e edital de fomento a OSC;parecerista_ou_juri;PNCP — MUNICIPIO DE CANOAS;RS;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
d0b37635;reprovado por objeto: nao e edital de fomento a OSC;uso_de_espaco_publico;MUNICIPIO DE INDAIAL;SC;2025-03-18;arquivar no historico, retirar da fila de verificacao e do painel de abertos
d150fd93;reprovado por objeto: nao e edital de fomento a OSC;cache_artistico;MUNICIPIO DE GRAO MOGOL;MG;2027-06-12;arquivar no historico, retirar da fila de verificacao e do painel de abertos
d2dfb98c;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;SECRETARIA DE ESTADO DA SAUDE;ES;2025-12-31;arquivar no historico, retirar da fila de verificacao e do painel de abertos
d2eca857;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — MUNICIPIO DE SALGADO DE SAO FELIX;PB;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
d332f959;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE JANDAIA;GO;2026-09-03;arquivar no historico, retirar da fila de verificacao e do painel de abertos
d35919bc;reprovado por objeto: nao e edital de fomento a OSC;parecerista_ou_juri;MUNICIPIO DE SAO JOSE;SC;2023-10-06;arquivar no historico, retirar da fila de verificacao e do painel de abertos
d3f2479d;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;SECRETARIA DE ESTADO DA SAUDE;ES;2025-12-31;arquivar no historico, retirar da fila de verificacao e do painel de abertos
d4237ed4;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;FUNDO MUNICIPAL DE SAUDE;TO;2024-12-31;arquivar no historico, retirar da fila de verificacao e do painel de abertos
d55fa8fd;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — MUNICIPIO DE BARAO DE COCAIS;MG;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
d56530df;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — MUNICIPIO DE CARVALHOPOLIS;MG;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
d5debb05;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DE MG;MG;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
d680d525;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;ESTADO DO RIO DE JANEIRO;RJ;2025-10-06;arquivar no historico, retirar da fila de verificacao e do painel de abertos
d688753b;reprovado por objeto: nao e edital de fomento a OSC;objeto_insuficiente;INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE BARRETOS;SP;2024-12-16;arquivar no historico, retirar da fila de verificacao e do painel de abertos
d7f31af2;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — MUNICIPIO DE SANTA RITA;PB;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
d822aeee;reprovado por objeto: nao e edital de fomento a OSC;busca_patrocinador;MUNICIPIO DE TRES COROAS;RS;2030-08-01;arquivar no historico, retirar da fila de verificacao e do painel de abertos
d8f8b8f2;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE INACIO MARTINS;PR;2024-05-06;arquivar no historico, retirar da fila de verificacao e do painel de abertos
d9f8c79f;reprovado por objeto: nao e edital de fomento a OSC;compra_ou_fornecimento;PNCP — MUNICIPIO DE LASSANCE;MG;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
da48d834;reprovado por objeto: nao e edital de fomento a OSC;compra_ou_fornecimento;MUNICIPIO DE CLARO DOS POCOES;MG;2027-09-02;arquivar no historico, retirar da fila de verificacao e do painel de abertos
da8e167a;reprovado por objeto: nao e edital de fomento a OSC;conteudo_institucional;;;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
daaca237;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;SC;2026-06-09;arquivar no historico, retirar da fila de verificacao e do painel de abertos
dab1b880;reprovado por objeto: nao e edital de fomento a OSC;uso_de_espaco_publico;MUNICIPIO DE ILHABELA;SP;2028-04-02;arquivar no historico, retirar da fila de verificacao e do painel de abertos
daec7215;reprovado por objeto: nao e edital de fomento a OSC;busca_patrocinador;MUNICIPIO DE COARI;AM;2025-09-14;arquivar no historico, retirar da fila de verificacao e do painel de abertos
dd1e1cfa;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — CONSORCIO MULTIFINALITARIO DO BAIXO JEQUITINHONHA;MG;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
dd5094ec;reprovado por objeto: nao e edital de fomento a OSC;pagina_institucional;;;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
e0ba0a9d;reprovado por objeto: nao e edital de fomento a OSC;parecerista_ou_juri;FUNDACAO CULTURAL DE BRUSQUE;SC;2024-09-18;arquivar no historico, retirar da fila de verificacao e do painel de abertos
e16804d6;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;CONSORCIO INTERMUNICIPAL DE SAUDE;PR;2024-05-07;arquivar no historico, retirar da fila de verificacao e do painel de abertos
e1773907;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — MUNICIPIO DE COLATINA;ES;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
e2928ae7;reprovado por objeto: nao e edital de fomento a OSC;imovel_ou_mercado;DEFENSORIA PUBLICA DO ESTADO DO RIO GRANDE DO NORTE;RN;2024-06-28;arquivar no historico, retirar da fila de verificacao e do painel de abertos
e2945dc6;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE JACAREZINHO;PR;2024-07-29;arquivar no historico, retirar da fila de verificacao e do painel de abertos
e3e4d67e;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE CASTANHAL;PA;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
e5032db9;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE JANDUIS;RN;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
e579c03d;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;ESTADO DE SERGIPE;SE;2026-06-10;arquivar no historico, retirar da fila de verificacao e do painel de abertos
e5fd8bf5;reprovado por objeto: nao e edital de fomento a OSC;cache_artistico;MUNICIPIO DE FAXINAL;PR;2024-08-21;arquivar no historico, retirar da fila de verificacao e do painel de abertos
e6801d29;reprovado por objeto: nao e edital de fomento a OSC;compra_ou_fornecimento;MUNICIPIO DE SENADOR CANEDO;GO;2024-05-17;arquivar no historico, retirar da fila de verificacao e do painel de abertos
e71d6113;reprovado por objeto: nao e edital de fomento a OSC;compra_ou_fornecimento;PNCP — MUNICIPIO DE UNIAO DO SUL;MT;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
e8525f56;reprovado por objeto: nao e edital de fomento a OSC;uso_de_espaco_publico;MUNICIPIO DE CAFELANDIA;PR;2025-10-17;arquivar no historico, retirar da fila de verificacao e do painel de abertos
ea9d6929;reprovado por objeto: nao e edital de fomento a OSC;imovel_ou_mercado;MUNICIPIO DE GUARACIABA;SC;2025-07-15;arquivar no historico, retirar da fila de verificacao e do painel de abertos
eb9cbba0;reprovado por objeto: nao e edital de fomento a OSC;instituicao_financeira;PNCP — MUNICIPIO DE CORONEL FABRICIANO;MG;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
ebf2901e;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;GUARABIRA FUNDO MUNICIPAL DE SAUDE;PB;2025-02-17;arquivar no historico, retirar da fila de verificacao e do painel de abertos
ed1077ee;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;FUNDO MUNICIPAL DE SAUDE DE CRISTALANDIA;TO;2024-07-22;arquivar no historico, retirar da fila de verificacao e do painel de abertos
ef179879;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;SECRETARIA DE ESTADO DA SAUDE;ES;2024-12-17;arquivar no historico, retirar da fila de verificacao e do painel de abertos
f081943b;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — MUNICIPIO DE LIMOEIRO DO NORTE;CE;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
f08dc181;reprovado por objeto: nao e edital de fomento a OSC;compra_ou_fornecimento;MUNICIPIO DE COLOMBO;PR;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
f0975d3d;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — MUNICIPIO DE GOIABEIRA;MG;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
f09d7bec;reprovado por objeto: nao e edital de fomento a OSC;parceria_ja_celebrada;MUNICIPIO DE SUMARE;SP;2026-04-24;arquivar no historico, retirar da fila de verificacao e do painel de abertos
f1530276;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;MUNICIPIO DE BARRA MANSA;RJ;2024-11-18;arquivar no historico, retirar da fila de verificacao e do painel de abertos
f1748887;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;FUNDO MUNICIPAL DE SAUDE DE CHAPADAO DO SUL-MS;MS;2024-07-08;arquivar no historico, retirar da fila de verificacao e do painel de abertos
f33717e6;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — FUNDO MUNICIPAL DE SAUDE;PE;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
f359e425;reprovado por objeto: nao e edital de fomento a OSC;destinado_a_pessoa_fisica;;;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
f3a0c20d;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;CONSORCIO INTERMUNICIPAL DE SAUDE DO NORTE DO PARANA - CISNOP;PR;2024-06-27;arquivar no historico, retirar da fila de verificacao e do painel de abertos
f3c0e8d8;reprovado por objeto: nao e edital de fomento a OSC;resultado_de_habilitacao;CONSORCIO INTERMUNICIPAL DE SAUDE DO NORDESTE DE SANTA CATARINA;SC;2026-02-11;arquivar no historico, retirar da fila de verificacao e do painel de abertos
f3fad19f;reprovado por objeto: nao e edital de fomento a OSC;imovel_ou_mercado;CONSELHO REGIONAL DOS CORRETORES DE IMOVEIS DE SC;SC;2026-09-16;arquivar no historico, retirar da fila de verificacao e do painel de abertos
f5beb0ef;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;ESTADO DE SERGIPE;SE;2026-07-09;arquivar no historico, retirar da fila de verificacao e do painel de abertos
f639d091;reprovado por objeto: nao e edital de fomento a OSC;compra_publica;MUNICIPIO DE CARUARU;PE;2025-06-10;arquivar no historico, retirar da fila de verificacao e do painel de abertos
f8f79eda;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — MUNICIPIO DE JACAREI;SP;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
fab0016a;reprovado por objeto: nao e edital de fomento a OSC;parceria_ja_celebrada;MUNICIPIO DE PATOS DE MINAS;MG;2024-06-24;arquivar no historico, retirar da fila de verificacao e do painel de abertos
fb442c9b;reprovado por objeto: nao e edital de fomento a OSC;parceria_ja_celebrada;MUNICIPIO DE ARAQUARI;SC;2025-05-20;arquivar no historico, retirar da fila de verificacao e do painel de abertos
fb871fff;reprovado por objeto: nao e edital de fomento a OSC;resultado_de_edital;MUNICIPIO DE PATOS DE MINAS;MG;2024-06-28;arquivar no historico, retirar da fila de verificacao e do painel de abertos
fbe30a4c;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;CONSORCIO INTERMUNICIPAL DE SAUDE;PR;2025-01-09;arquivar no historico, retirar da fila de verificacao e do painel de abertos
fc3e0449;reprovado por objeto: nao e edital de fomento a OSC;cache_artistico;MUNICIPIO DE FAXINAL;PR;2024-06-13;arquivar no historico, retirar da fila de verificacao e do painel de abertos
fd4cbbe1;reprovado por objeto: nao e edital de fomento a OSC;instituicao_financeira;MUNICIPIO DE GUAIBA;RS;2024-07-19;arquivar no historico, retirar da fila de verificacao e do painel de abertos
fe6f92cc;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;CONSORCIO INT DE SAUDE DA COM DOS M DA REG DE C MOURAO;PR;2026-09-02;arquivar no historico, retirar da fila de verificacao e do painel de abertos
ff5a2c93;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;CONSORCIO INTERMUNICIPAL DE SAUDE;PR;2024-06-05;arquivar no historico, retirar da fila de verificacao e do painel de abertos
22ca6714458b99faf7a9;reprovado por objeto: nao e edital de fomento a OSC;qualificacao_os;PNCP — MUNICIPIO DE PORANGATU;GO;2026-03-05;arquivar no historico, retirar da fila de verificacao e do painel de abertos
3f5feb59e69ed9e9b661;reprovado por objeto: nao e edital de fomento a OSC;empresa_ou_mercado;PNCP — MUNICIPIO DE GOIANDIRA;GO;2026-12-31;arquivar no historico, retirar da fila de verificacao e do painel de abertos
2413d9c1b82802c11644;reprovado por objeto: nao e edital de fomento a OSC;empresa_ou_mercado;PNCP — MUNICIPIO DE MONSENHOR TABOSA;CE;2026-05-21;arquivar no historico, retirar da fila de verificacao e do painel de abertos
1ea152ebf514530af43e;reprovado por objeto: nao e edital de fomento a OSC;servico_ao_orgao;PNCP — CONSORCIO INTERMUNICIPAL MULTIFINALITARIO DO MEDIO RIO DAS VELH;MG;2025-12-31;arquivar no historico, retirar da fila de verificacao e do painel de abertos
258be129fcecbe9530ba;reprovado por objeto: nao e edital de fomento a OSC;uso_de_espaco_publico;PNCP — MUNICIPIO DE ALMIRANTE TAMANDARE;PR;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
b4f7e3b836560ceaf0b1;reprovado por objeto: nao e edital de fomento a OSC;imovel_ou_mercado;PNCP — MUNICIPIO DE FOZ DO IGUACU;PR;2026-09-08;arquivar no historico, retirar da fila de verificacao e do painel de abertos
eb09a11822a54825c278;reprovado por objeto: nao e edital de fomento a OSC;parceria_ja_celebrada;PNCP — MUNICIPIO DE SAO JOSE DA BELA VISTA;SP;;arquivar no historico, retirar da fila de verificacao e do painel de abertos
