0.00.000.339 I srv  llama_server: initializing ...
0.00.007.915 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.008.248 W srv  llama_server: security: no API key is set and CORS allows all origins (see https://github.com/ggml-org/llama.cpp/pull/25655)
0.00.009.491 I srv    load_model: loading model '/home/runner/work/Eldorado/Eldorado/ia_local/modelos/Qwen3-1.7B-Q4_K_M.gguf'
0.00.326.459 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.00.929.910 I cmn          init: llama threadpool init, n_threads = 4
0.01.048.076 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.01.056.390 I srv  llama_server: model loaded
0.01.056.403 I srv  llama_server: listening on http://127.0.0.1:8082
0.02.027.610 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
40.29.796.034 I slot launch_slot_: id  1 | task 40298 | processing task, is_child = 0
40.38.570.003 I slot print_timing: id  1 | task 40298 | n_gen =    100, tg =  17.56 t/s, tg_3s =  17.74 t/s
40.41.595.954 I slot print_timing: id  1 | task 40298 | n_gen =    153, tg =  17.54 t/s, tg_3s =  17.52 t/s
40.44.649.429 I slot print_timing: id  1 | task 40298 | n_gen =    206, tg =  17.50 t/s, tg_3s =  17.36 t/s
40.47.670.829 I slot print_timing: id  1 | task 40298 | n_gen =    257, tg =  17.37 t/s, tg_3s =  16.88 t/s
40.50.689.706 I slot print_timing: id  1 | task 40298 | n_gen =    306, tg =  17.18 t/s, tg_3s =  16.23 t/s
40.53.689.905 I slot print_timing: id  1 | task 40298 | n_gen =    353, tg =  16.96 t/s, tg_3s =  15.67 t/s
40.56.704.719 I slot print_timing: id  1 | task 40298 | prompt eval time =    3125.78 ms /   246 tokens (   12.71 ms per token,    78.70 tokens per second)
40.56.704.780 I slot print_timing: id  1 | task 40298 |        eval time =   23772.89 ms /   400 tokens (   59.58 ms per token,    16.78 tokens per second)
40.56.704.801 I slot print_timing: id  1 | task 40298 |       total time =   26898.67 ms /   646 tokens
40.56.704.822 I slot print_timing: id  1 | task 40298 |    graphs reused =      40385
40.56.706.918 I slot      release: id  1 | task 40298 | stop processing: n_tokens = 1552, truncated = 0
40.56.716.291 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.258 (> 0.100 thold), f_keep = 0.059
40.56.745.537 I slot launch_slot_: id  1 | task 40699 | processing task, is_child = 0
41.02.853.735 I slot print_timing: id  1 | task 40699 | n_gen =    100, tg =  24.43 t/s, tg_3s =  24.68 t/s
41.05.878.439 I slot print_timing: id  1 | task 40699 | n_gen =    174, tg =  24.45 t/s, tg_3s =  24.47 t/s
41.08.917.542 I slot print_timing: id  1 | task 40699 | n_gen =    248, tg =  24.42 t/s, tg_3s =  24.35 t/s
41.11.931.803 I slot print_timing: id  1 | task 40699 | n_gen =    319, tg =  24.22 t/s, tg_3s =  23.55 t/s
41.14.961.898 I slot print_timing: id  1 | task 40699 | n_gen =    389, tg =  24.01 t/s, tg_3s =  23.10 t/s
41.15.437.222 I slot print_timing: id  1 | task 40699 | prompt eval time =    2056.55 ms /   183 tokens (   11.24 ms per token,    88.98 tokens per second)
41.15.437.290 I slot print_timing: id  1 | task 40699 |        eval time =   16635.08 ms /   400 tokens (   41.69 ms per token,    23.99 tokens per second)
41.15.437.312 I slot print_timing: id  1 | task 40699 |       total time =   18691.63 ms /   583 tokens
41.15.437.333 I slot print_timing: id  1 | task 40699 |    graphs reused =      40783
41.15.437.436 I slot      release: id  1 | task 40699 | stop processing: n_tokens = 756, truncated = 0
41.15.449.039 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 2463914573
41.15.461.294 I slot launch_slot_: id  0 | task 41100 | processing task, is_child = 0
41.24.578.956 I slot print_timing: id  0 | task 41100 | n_gen =    100, tg =  17.12 t/s, tg_3s =  17.29 t/s
41.27.593.589 I slot print_timing: id  0 | task 41100 | n_gen =    152, tg =  17.16 t/s, tg_3s =  17.25 t/s
41.30.639.931 I slot print_timing: id  0 | task 41100 | n_gen =    204, tg =  17.14 t/s, tg_3s =  17.07 t/s
41.33.663.767 I slot print_timing: id  0 | task 41100 | n_gen =    254, tg =  17.02 t/s, tg_3s =  16.54 t/s
41.36.675.386 I slot print_timing: id  0 | task 41100 | n_gen =    302, tg =  16.83 t/s, tg_3s =  15.94 t/s
41.39.727.639 I slot print_timing: id  0 | task 41100 | n_gen =    349, tg =  16.63 t/s, tg_3s =  15.40 t/s
41.42.793.070 I slot print_timing: id  0 | task 41100 | n_gen =    395, tg =  16.42 t/s, tg_3s =  15.01 t/s
41.43.124.917 I slot print_timing: id  0 | task 41100 | prompt eval time =    3322.99 ms /   258 tokens (   12.88 ms per token,    77.64 tokens per second)
41.43.125.035 I slot print_timing: id  0 | task 41100 |        eval time =   24329.08 ms /   400 tokens (   60.98 ms per token,    16.40 tokens per second)
41.43.125.038 I slot print_timing: id  0 | task 41100 |       total time =   27652.07 ms /   658 tokens
41.43.125.039 I slot print_timing: id  0 | task 41100 |    graphs reused =      41181
41.43.125.162 I slot      release: id  0 | task 41100 | stop processing: n_tokens = 1561, truncated = 0
41.43.136.608 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.245 (> 0.100 thold), f_keep = 0.059
41.43.160.091 I slot launch_slot_: id  0 | task 41501 | processing task, is_child = 0
41.51.171.847 I slot print_timing: id  0 | task 41501 | n_gen =    100, tg =  20.64 t/s, tg_3s =  20.85 t/s
41.54.187.337 I slot print_timing: id  0 | task 41501 | n_gen =    158, tg =  20.10 t/s, tg_3s =  19.23 t/s
41.57.197.033 I slot print_timing: id  0 | task 41501 | n_gen =    216, tg =  19.87 t/s, tg_3s =  19.27 t/s
42.00.211.034 I slot print_timing: id  0 | task 41501 | n_gen =    274, tg =  19.73 t/s, tg_3s =  19.24 t/s
42.02.189.752 I slot print_timing: id  0 | task 41501 | prompt eval time =    3215.58 ms /   283 tokens (   11.36 ms per token,    88.01 tokens per second)
42.02.189.813 I slot print_timing: id  0 | task 41501 |        eval time =   15813.98 ms /   312 tokens (   50.85 ms per token,    19.67 tokens per second)
42.02.189.834 I slot print_timing: id  0 | task 41501 |       total time =   19029.56 ms /   595 tokens
42.02.189.855 I slot print_timing: id  0 | task 41501 |    graphs reused =      41491
42.02.191.571 I slot      release: id  0 | task 41501 | stop processing: n_tokens = 686, truncated = 0
42.02.201.542 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 2509801499
42.02.214.023 I slot launch_slot_: id  3 | task 41814 | processing task, is_child = 0
42.10.273.436 I slot print_timing: id  3 | task 41814 | n_gen =    100, tg =  16.38 t/s, tg_3s =  16.54 t/s
42.13.305.529 I slot print_timing: id  3 | task 41814 | n_gen =    149, tg =  16.31 t/s, tg_3s =  16.16 t/s
42.16.324.430 I slot print_timing: id  3 | task 41814 | n_gen =    198, tg =  16.29 t/s, tg_3s =  16.23 t/s
42.19.333.980 I slot print_timing: id  3 | task 41814 | n_gen =    247, tg =  16.29 t/s, tg_3s =  16.28 t/s
42.22.373.999 I slot print_timing: id  3 | task 41814 | n_gen =    297, tg =  16.31 t/s, tg_3s =  16.45 t/s
42.25.406.235 I slot print_timing: id  3 | task 41814 | n_gen =    347, tg =  16.34 t/s, tg_3s =  16.49 t/s
42.28.447.142 I slot print_timing: id  3 | task 41814 | n_gen =    397, tg =  16.35 t/s, tg_3s =  16.44 t/s
42.28.632.526 I slot print_timing: id  3 | task 41814 | prompt eval time =    2004.88 ms /   153 tokens (   13.10 ms per token,    76.31 tokens per second)
42.28.632.532 I slot print_timing: id  3 | task 41814 |        eval time =   24403.69 ms /   400 tokens (   61.16 ms per token,    16.35 tokens per second)
42.28.632.533 I slot print_timing: id  3 | task 41814 |       total time =   26408.57 ms /   553 tokens
42.28.632.534 I slot print_timing: id  3 | task 41814 |    graphs reused =      41889
42.28.632.657 I slot      release: id  3 | task 41814 | stop processing: n_tokens = 1456, truncated = 0
42.28.643.817 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.355 (> 0.100 thold), f_keep = 0.063
42.28.665.116 I slot launch_slot_: id  3 | task 42215 | processing task, is_child = 0
42.34.733.902 I slot print_timing: id  3 | task 42215 | n_gen =    100, tg =  23.54 t/s, tg_3s =  23.78 t/s
42.37.741.968 I slot print_timing: id  3 | task 42215 | n_gen =    165, tg =  22.74 t/s, tg_3s =  21.61 t/s
42.40.787.205 I slot print_timing: id  3 | task 42215 | n_gen =    225, tg =  21.84 t/s, tg_3s =  19.70 t/s
42.43.812.880 I slot print_timing: id  3 | task 42215 | n_gen =    283, tg =  21.23 t/s, tg_3s =  19.17 t/s
42.46.824.275 I slot print_timing: id  3 | task 42215 | n_gen =    341, tg =  20.86 t/s, tg_3s =  19.26 t/s
42.49.831.514 I slot print_timing: id  3 | task 42215 | prompt eval time =    1863.31 ms /   167 tokens (   11.16 ms per token,    89.63 tokens per second)
42.49.831.574 I slot print_timing: id  3 | task 42215 |        eval time =   19302.98 ms /   399 tokens (   48.50 ms per token,    20.62 tokens per second)
42.49.831.591 I slot print_timing: id  3 | task 42215 |       total time =   21166.29 ms /   566 tokens
42.49.831.609 I slot print_timing: id  3 | task 42215 |    graphs reused =      42286
42.49.833.261 I slot      release: id  3 | task 42215 | stop processing: n_tokens = 657, truncated = 0
42.49.843.235 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 2557779510
42.49.854.753 I slot launch_slot_: id  2 | task 42615 | processing task, is_child = 0
42.58.275.919 I slot print_timing: id  2 | task 42615 | n_gen =    100, tg =  17.48 t/s, tg_3s =  17.66 t/s
43.01.302.974 I slot print_timing: id  2 | task 42615 | n_gen =    153, tg =  17.49 t/s, tg_3s =  17.51 t/s
43.04.309.984 I slot print_timing: id  2 | task 42615 | n_gen =    205, tg =  17.44 t/s, tg_3s =  17.29 t/s
43.07.363.614 I slot print_timing: id  2 | task 42615 | n_gen =    257, tg =  17.35 t/s, tg_3s =  17.03 t/s
43.10.398.204 I slot print_timing: id  2 | task 42615 | n_gen =    307, tg =  17.20 t/s, tg_3s =  16.48 t/s
43.13.415.563 I slot print_timing: id  2 | task 42615 | n_gen =    355, tg =  17.02 t/s, tg_3s =  15.91 t/s
43.16.326.811 I slot print_timing: id  2 | task 42615 | prompt eval time =    2747.95 ms /   206 tokens (   13.34 ms per token,    74.97 tokens per second)
43.16.326.870 I slot print_timing: id  2 | task 42615 |        eval time =   23714.40 ms /   400 tokens (   59.43 ms per token,    16.83 tokens per second)
43.16.326.892 I slot print_timing: id  2 | task 42615 |       total time =   26462.35 ms /   606 tokens
43.16.326.913 I slot print_timing: id  2 | task 42615 |    graphs reused =      42684
43.16.329.015 I slot      release: id  2 | task 42615 | stop processing: n_tokens = 1509, truncated = 0
43.16.339.898 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.295 (> 0.100 thold), f_keep = 0.061
43.16.368.559 I slot launch_slot_: id  2 | task 43016 | processing task, is_child = 0
43.22.083.923 I slot print_timing: id  2 | task 43016 | n_gen =    100, tg =  24.38 t/s, tg_3s =  24.63 t/s
43.25.105.452 I slot print_timing: id  2 | task 43016 | n_gen =    173, tg =  24.29 t/s, tg_3s =  24.16 t/s
43.28.136.691 I slot print_timing: id  2 | task 43016 | n_gen =    247, tg =  24.33 t/s, tg_3s =  24.41 t/s
43.31.151.715 I slot print_timing: id  2 | task 43016 | n_gen =    319, tg =  24.22 t/s, tg_3s =  23.88 t/s
43.34.180.759 I slot print_timing: id  2 | task 43016 | n_gen =    389, tg =  24.01 t/s, tg_3s =  23.11 t/s
43.34.663.553 I slot print_timing: id  2 | task 43016 | prompt eval time =    1655.35 ms /   141 tokens (   11.74 ms per token,    85.18 tokens per second)
43.34.663.560 I slot print_timing: id  2 | task 43016 |        eval time =   16639.52 ms /   400 tokens (   41.70 ms per token,    23.98 tokens per second)
43.34.663.561 I slot print_timing: id  2 | task 43016 |       total time =   18294.87 ms /   541 tokens
43.34.663.563 I slot print_timing: id  2 | task 43016 |    graphs reused =      43082
43.34.663.652 I slot      release: id  2 | task 43016 | stop processing: n_tokens = 711, truncated = 0
43.34.675.365 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 2603446816
43.34.687.534 I slot launch_slot_: id  1 | task 43417 | processing task, is_child = 0
43.42.832.534 I slot print_timing: id  1 | task 43417 | n_gen =    100, tg =  16.66 t/s, tg_3s =  16.83 t/s
43.45.857.244 I slot print_timing: id  1 | task 43417 | n_gen =    150, tg =  16.62 t/s, tg_3s =  16.53 t/s
43.48.863.706 I slot print_timing: id  1 | task 43417 | n_gen =    201, tg =  16.70 t/s, tg_3s =  16.96 t/s
43.51.906.222 I slot print_timing: id  1 | task 43417 | n_gen =    253, tg =  16.78 t/s, tg_3s =  17.09 t/s
43.54.957.974 I slot print_timing: id  1 | task 43417 | n_gen =    305, tg =  16.83 t/s, tg_3s =  17.04 t/s
43.58.009.260 I slot print_timing: id  1 | task 43417 | n_gen =    356, tg =  16.81 t/s, tg_3s =  16.71 t/s
44.00.727.391 I slot print_timing: id  1 | task 43417 | prompt eval time =    2191.88 ms /   170 tokens (   12.89 ms per token,    77.56 tokens per second)
44.00.727.448 I slot print_timing: id  1 | task 43417 |        eval time =   23837.25 ms /   400 tokens (   59.74 ms per token,    16.74 tokens per second)
44.00.727.466 I slot print_timing: id  1 | task 43417 |       total time =   26029.13 ms /   570 tokens
44.00.727.484 I slot print_timing: id  1 | task 43417 |    graphs reused =      43480
44.00.727.616 I slot      release: id  1 | task 43417 | stop processing: n_tokens = 1473, truncated = 0
44.00.738.660 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.335 (> 0.100 thold), f_keep = 0.062
44.00.760.410 I slot launch_slot_: id  1 | task 43818 | processing task, is_child = 0
44.07.129.306 I slot print_timing: id  1 | task 43818 | n_gen =    100, tg =  22.88 t/s, tg_3s =  23.11 t/s
44.10.168.297 I slot print_timing: id  1 | task 43818 | n_gen =    164, tg =  22.13 t/s, tg_3s =  21.06 t/s
44.13.192.292 I slot print_timing: id  1 | task 43818 | n_gen =    223, tg =  21.37 t/s, tg_3s =  19.51 t/s
44.16.207.462 I slot print_timing: id  1 | task 43818 | n_gen =    281, tg =  20.89 t/s, tg_3s =  19.24 t/s
44.19.218.523 I slot print_timing: id  1 | task 43818 | n_gen =    339, tg =  20.59 t/s, tg_3s =  19.26 t/s
44.22.240.535 I slot print_timing: id  1 | task 43818 | n_gen =    397, tg =  20.37 t/s, tg_3s =  19.19 t/s
44.22.396.975 I slot print_timing: id  1 | task 43818 | prompt eval time =    2041.94 ms /   183 tokens (   11.16 ms per token,    89.62 tokens per second)
44.22.396.984 I slot print_timing: id  1 | task 43818 |        eval time =   19594.56 ms /   400 tokens (   49.11 ms per token,    20.36 tokens per second)
44.22.396.985 I slot print_timing: id  1 | task 43818 |       total time =   21636.51 ms /   583 tokens
44.22.396.986 I slot print_timing: id  1 | task 43818 |    graphs reused =      43878
44.22.397.425 I slot      release: id  1 | task 43818 | stop processing: n_tokens = 674, truncated = 0
44.22.408.744 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 2650204018
44.22.420.176 I slot launch_slot_: id  0 | task 44219 | processing task, is_child = 0
44.30.320.314 I slot print_timing: id  0 | task 44219 | n_gen =    100, tg =  17.70 t/s, tg_3s =  17.88 t/s
44.33.349.623 I slot print_timing: id  0 | task 44219 | n_gen =    153, tg =  17.63 t/s, tg_3s =  17.50 t/s
44.36.378.113 I slot print_timing: id  0 | task 44219 | n_gen =    206, tg =  17.60 t/s, tg_3s =  17.50 t/s
44.39.408.663 I slot print_timing: id  0 | task 44219 | n_gen =    260, tg =  17.64 t/s, tg_3s =  17.82 t/s
44.42.442.549 I slot print_timing: id  0 | task 44219 | n_gen =    312, tg =  17.56 t/s, tg_3s =  17.14 t/s
44.45.452.795 I slot print_timing: id  0 | task 44219 | n_gen =    361, tg =  17.37 t/s, tg_3s =  16.28 t/s
44.47.916.523 I slot print_timing: id  0 | task 44219 | prompt eval time =    2297.51 ms /   174 tokens (   13.20 ms per token,    75.73 tokens per second)
44.47.916.536 I slot print_timing: id  0 | task 44219 |        eval time =   23188.75 ms /   400 tokens (   58.12 ms per token,    17.21 tokens per second)
44.47.916.537 I slot print_timing: id  0 | task 44219 |       total time =   25486.25 ms /   574 tokens
44.47.916.539 I slot print_timing: id  0 | task 44219 |    graphs reused =      44276
44.47.916.662 I slot      release: id  0 | task 44219 | stop processing: n_tokens = 1481, truncated = 0
44.47.927.958 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.303 (> 0.100 thold), f_keep = 0.062
44.47.956.036 I slot launch_slot_: id  0 | task 44620 | processing task, is_child = 0
44.53.512.371 I slot print_timing: id  0 | task 44620 | n_gen =    100, tg =  24.21 t/s, tg_3s =  24.46 t/s
44.56.552.094 I slot print_timing: id  0 | task 44620 | n_gen =    173, tg =  24.13 t/s, tg_3s =  24.02 t/s
44.59.559.981 I slot print_timing: id  0 | task 44620 | n_gen =    246, tg =  24.17 t/s, tg_3s =  24.27 t/s
45.02.596.707 I slot print_timing: id  0 | task 44620 | n_gen =    318, tg =  24.06 t/s, tg_3s =  23.71 t/s
45.03.685.193 I slot print_timing: id  0 | task 44620 | prompt eval time =    1467.15 ms /   129 tokens (   11.37 ms per token,    87.93 tokens per second)
45.03.685.202 I slot print_timing: id  0 | task 44620 |        eval time =   14261.94 ms /   343 tokens (   41.70 ms per token,    23.98 tokens per second)
45.03.685.203 I slot print_timing: id  0 | task 44620 |       total time =   15729.09 ms /   472 tokens
45.03.685.204 I slot print_timing: id  0 | task 44620 |    graphs reused =      44617
45.03.685.280 I slot      release: id  0 | task 44620 | stop processing: n_tokens = 646, truncated = 0
45.03.697.069 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 2697842647
45.03.708.444 I slot launch_slot_: id  3 | task 44964 | processing task, is_child = 0
45.12.469.076 I slot print_timing: id  3 | task 44964 | n_gen =    100, tg =  17.31 t/s, tg_3s =  17.48 t/s
45.15.481.839 I slot print_timing: id  3 | task 44964 | n_gen =    152, tg =  17.29 t/s, tg_3s =  17.26 t/s
45.18.539.659 I slot print_timing: id  3 | task 44964 | n_gen =    204, tg =  17.22 t/s, tg_3s =  17.01 t/s
45.21.553.310 I slot print_timing: id  3 | task 44964 | n_gen =    254, tg =  17.09 t/s, tg_3s =  16.59 t/s
45.24.555.494 I slot print_timing: id  3 | task 44964 | n_gen =    302, tg =  16.90 t/s, tg_3s =  15.99 t/s
45.27.560.679 I slot print_timing: id  3 | task 44964 | n_gen =    349, tg =  16.72 t/s, tg_3s =  15.64 t/s
45.30.612.126 I slot print_timing: id  3 | task 44964 | n_gen =    396, tg =  16.55 t/s, tg_3s =  15.40 t/s
45.30.874.083 I slot print_timing: id  3 | task 44964 | prompt eval time =    3030.53 ms /   241 tokens (   12.57 ms per token,    79.52 tokens per second)
45.30.874.092 I slot print_timing: id  3 | task 44964 |        eval time =   24124.91 ms /   400 tokens (   60.46 ms per token,    16.54 tokens per second)
45.30.874.093 I slot print_timing: id  3 | task 44964 |       total time =   27155.44 ms /   641 tokens
45.30.874.094 I slot print_timing: id  3 | task 44964 |    graphs reused =      45015
45.30.874.220 I slot      release: id  3 | task 44964 | stop processing: n_tokens = 1545, truncated = 0
45.30.887.021 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.808 (> 0.100 thold), f_keep = 0.585
45.30.887.215 I slot launch_slot_: id  3 | task 45365 | processing task, is_child = 0
45.39.358.078 I slot print_timing: id  3 | task 45365 | n_gen =    100, tg =  17.43 t/s, tg_3s =  17.60 t/s
45.42.406.495 I slot print_timing: id  3 | task 45365 | n_gen =    153, tg =  17.41 t/s, tg_3s =  17.39 t/s
45.45.413.829 I slot print_timing: id  3 | task 45365 | n_gen =    205, tg =  17.38 t/s, tg_3s =  17.29 t/s
45.48.452.008 I slot print_timing: id  3 | task 45365 | n_gen =    256, tg =  17.26 t/s, tg_3s =  16.79 t/s
45.51.499.266 I slot print_timing: id  3 | task 45365 | n_gen =    306, tg =  17.11 t/s, tg_3s =  16.41 t/s
45.54.499.717 I slot print_timing: id  3 | task 45365 | n_gen =    353, tg =  16.90 t/s, tg_3s =  15.66 t/s
45.57.561.330 I slot print_timing: id  3 | task 45365 | prompt eval time =    2789.37 ms /   215 tokens (   12.97 ms per token,    77.08 tokens per second)
45.57.561.395 I slot print_timing: id  3 | task 45365 |        eval time =   23884.68 ms /   400 tokens (   59.86 ms per token,    16.71 tokens per second)
45.57.561.416 I slot print_timing: id  3 | task 45365 |       total time =   26674.05 ms /   615 tokens
45.57.561.437 I slot print_timing: id  3 | task 45365 |    graphs reused =      45413
45.57.563.635 I slot      release: id  3 | task 45365 | stop processing: n_tokens = 1518, truncated = 0
45.57.572.996 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.271 (> 0.100 thold), f_keep = 0.061
45.57.600.326 I slot launch_slot_: id  3 | task 45766 | processing task, is_child = 0
46.03.642.503 I slot print_timing: id  3 | task 45766 | n_gen =    100, tg =  24.08 t/s, tg_3s =  24.32 t/s
46.06.652.835 I slot print_timing: id  3 | task 45766 | n_gen =    173, tg =  24.15 t/s, tg_3s =  24.25 t/s
46.09.665.797 I slot print_timing: id  3 | task 45766 | n_gen =    246, tg =  24.17 t/s, tg_3s =  24.23 t/s
46.12.696.104 I slot print_timing: id  3 | task 45766 | n_gen =    317, tg =  24.00 t/s, tg_3s =  23.43 t/s
46.15.698.938 I slot print_timing: id  3 | task 45766 | n_gen =    386, tg =  23.81 t/s, tg_3s =  22.98 t/s
46.16.303.251 I slot print_timing: id  3 | task 45766 | prompt eval time =    1930.64 ms /   169 tokens (   11.42 ms per token,    87.54 tokens per second)
46.16.303.312 I slot print_timing: id  3 | task 45766 |        eval time =   16772.19 ms /   400 tokens (   42.04 ms per token,    23.79 tokens per second)
46.16.303.329 I slot print_timing: id  3 | task 45766 |       total time =   18702.83 ms /   569 tokens
46.16.303.347 I slot print_timing: id  3 | task 45766 |    graphs reused =      45811
46.16.307.656 I slot      release: id  3 | task 45766 | stop processing: n_tokens = 739, truncated = 0
46.16.314.761 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 2742673013
46.16.326.376 I slot launch_slot_: id  2 | task 46167 | processing task, is_child = 0
46.23.350.876 I slot print_timing: id  2 | task 46167 | n_gen =    100, tg =  16.55 t/s, tg_3s =  16.72 t/s
46.26.358.526 I slot print_timing: id  2 | task 46167 | n_gen =    149, tg =  16.47 t/s, tg_3s =  16.29 t/s
46.29.418.940 I slot print_timing: id  2 | task 46167 | n_gen =    198, tg =  16.35 t/s, tg_3s =  16.01 t/s
46.32.459.794 I slot print_timing: id  2 | task 46167 | n_gen =    247, tg =  16.30 t/s, tg_3s =  16.11 t/s
46.35.514.585 I slot print_timing: id  2 | task 46167 | n_gen =    296, tg =  16.26 t/s, tg_3s =  16.04 t/s
46.38.550.620 I slot print_timing: id  2 | task 46167 | n_gen =    345, tg =  16.24 t/s, tg_3s =  16.14 t/s
46.41.602.711 I slot print_timing: id  2 | task 46167 | n_gen =    395, tg =  16.26 t/s, tg_3s =  16.38 t/s
46.41.906.745 I slot print_timing: id  2 | task 46167 | prompt eval time =    1033.00 ms /    72 tokens (   14.35 ms per token,    69.70 tokens per second)
46.41.906.805 I slot print_timing: id  2 | task 46167 |        eval time =   24536.10 ms /   400 tokens (   61.49 ms per token,    16.26 tokens per second)
46.41.906.826 I slot print_timing: id  2 | task 46167 |       total time =   25569.10 ms /   472 tokens
46.41.906.847 I slot print_timing: id  2 | task 46167 |    graphs reused =      46209
46.41.906.979 I slot      release: id  2 | task 46167 | stop processing: n_tokens = 1375, truncated = 0
46.41.919.393 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.906 (> 0.100 thold), f_keep = 0.657
46.41.919.574 I slot launch_slot_: id  2 | task 46568 | processing task, is_child = 0
46.49.304.135 I slot print_timing: id  2 | task 46568 | n_gen =    100, tg =  16.25 t/s, tg_3s =  16.42 t/s
46.52.365.464 I slot print_timing: id  2 | task 46568 | n_gen =    150, tg =  16.28 t/s, tg_3s =  16.33 t/s
46.55.372.190 I slot print_timing: id  2 | task 46568 | n_gen =    199, tg =  16.28 t/s, tg_3s =  16.30 t/s
46.58.377.235 I slot print_timing: id  2 | task 46568 | n_gen =    248, tg =  16.29 t/s, tg_3s =  16.31 t/s
47.01.441.004 I slot print_timing: id  2 | task 46568 | n_gen =    298, tg =  16.29 t/s, tg_3s =  16.32 t/s
47.04.441.483 I slot print_timing: id  2 | task 46568 | n_gen =    347, tg =  16.30 t/s, tg_3s =  16.33 t/s
47.07.468.262 I slot print_timing: id  2 | task 46568 | n_gen =    396, tg =  16.28 t/s, tg_3s =  16.19 t/s
47.07.717.961 I slot print_timing: id  2 | task 46568 | prompt eval time =    1293.09 ms /    94 tokens (   13.76 ms per token,    72.69 tokens per second)
47.07.718.048 I slot print_timing: id  2 | task 46568 |        eval time =   24505.24 ms /   400 tokens (   61.42 ms per token,    16.28 tokens per second)
47.07.718.066 I slot print_timing: id  2 | task 46568 |       total time =   25798.33 ms /   494 tokens
47.07.718.085 I slot print_timing: id  2 | task 46568 |    graphs reused =      46607
47.07.718.521 I slot      release: id  2 | task 46568 | stop processing: n_tokens = 1397, truncated = 0
47.07.730.817 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.816 (> 0.100 thold), f_keep = 0.647
47.07.731.023 I slot launch_slot_: id  2 | task 46969 | processing task, is_child = 0
47.16.412.013 I slot print_timing: id  2 | task 46969 | n_gen =    100, tg =  16.50 t/s, tg_3s =  16.67 t/s
47.19.416.017 I slot print_timing: id  2 | task 46969 | n_gen =    149, tg =  16.44 t/s, tg_3s =  16.31 t/s
47.22.471.300 I slot print_timing: id  2 | task 46969 | n_gen =    199, tg =  16.42 t/s, tg_3s =  16.37 t/s
47.25.490.011 I slot print_timing: id  2 | task 46969 | n_gen =    249, tg =  16.45 t/s, tg_3s =  16.56 t/s
47.28.500.859 I slot print_timing: id  2 | task 46969 | n_gen =    299, tg =  16.48 t/s, tg_3s =  16.61 t/s
47.31.554.089 I slot print_timing: id  2 | task 46969 | n_gen =    349, tg =  16.46 t/s, tg_3s =  16.38 t/s
47.34.569.568 I slot print_timing: id  2 | task 46969 | n_gen =    398, tg =  16.43 t/s, tg_3s =  16.25 t/s
47.34.688.984 I slot print_timing: id  2 | task 46969 | prompt eval time =    2682.41 ms /   204 tokens (   13.15 ms per token,    76.05 tokens per second)
47.34.689.036 I slot print_timing: id  2 | task 46969 |        eval time =   24275.48 ms /   400 tokens (   60.84 ms per token,    16.44 tokens per second)
47.34.689.054 I slot print_timing: id  2 | task 46969 |       total time =   26957.90 ms /   604 tokens
47.34.689.071 I slot print_timing: id  2 | task 46969 |    graphs reused =      47005
47.34.691.185 I slot      release: id  2 | task 46969 | stop processing: n_tokens = 1507, truncated = 0
47.34.700.277 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.305 (> 0.100 thold), f_keep = 0.061
47.34.722.237 I slot launch_slot_: id  2 | task 47370 | processing task, is_child = 0
47.41.404.876 I slot print_timing: id  2 | task 47370 | n_gen =    100, tg =  22.78 t/s, tg_3s =  23.01 t/s
47.44.452.451 I slot print_timing: id  2 | task 47370 | n_gen =    162, tg =  21.78 t/s, tg_3s =  20.34 t/s
47.47.504.655 I slot print_timing: id  2 | task 47370 | n_gen =    220, tg =  20.97 t/s, tg_3s =  19.00 t/s
