0.00.000.395 I srv  llama_server: initializing ...
0.00.009.710 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.010.141 W srv  llama_server: security: no API key is set and CORS allows all origins (see https://github.com/ggml-org/llama.cpp/pull/25655)
0.00.011.457 I srv    load_model: loading model '/home/runner/work/Eldorado/Eldorado/ia_local/modelos/qwen2.5-3b-instruct-q4_k_m.gguf'
0.00.458.997 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.01.670.667 I cmn          init: llama threadpool init, n_threads = 4
0.01.880.576 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.01.887.299 I srv  llama_server: model loaded
0.01.887.316 I srv  llama_server: listening on http://127.0.0.1:8081
0.02.024.299 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
23.05.539.498 I slot print_timing: id  3 | task 15043 |       total time =   17104.34 ms /   348 tokens
23.05.539.524 I slot print_timing: id  3 | task 15043 |    graphs reused =      14879
23.05.539.929 I slot      release: id  3 | task 15043 | stop processing: n_tokens = 564, truncated = 0
23.05.549.090 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.322 (> 0.100 thold), f_keep = 0.163
23.05.553.047 I slot launch_slot_: id  3 | task 15232 | processing task, is_child = 0
23.15.352.221 I slot print_timing: id  3 | task 15232 | n_gen =    100, tg =  16.23 t/s, tg_3s =  16.39 t/s
23.18.383.162 I slot print_timing: id  3 | task 15232 | n_gen =    149, tg =  16.21 t/s, tg_3s =  16.17 t/s
23.18.692.189 I slot print_timing: id  3 | task 15232 | prompt eval time =    3699.32 ms /   115 tokens (   32.17 ms per token,    31.09 tokens per second)
23.18.692.197 I slot print_timing: id  3 | task 15232 |        eval time =    9439.77 ms /   154 tokens (   61.70 ms per token,    16.21 tokens per second)
23.18.692.198 I slot print_timing: id  3 | task 15232 |       total time =   13139.09 ms /   269 tokens
23.18.692.199 I slot print_timing: id  3 | task 15232 |    graphs reused =      15031
23.18.692.278 I slot      release: id  3 | task 15232 | stop processing: n_tokens = 439, truncated = 0
23.18.701.270 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.197 (> 0.100 thold), f_keep = 0.210
23.18.704.773 I slot launch_slot_: id  3 | task 15387 | processing task, is_child = 0
23.33.057.114 I slot print_timing: id  3 | task 15387 | n_gen =    100, tg =  15.74 t/s, tg_3s =  15.90 t/s
23.35.105.866 I slot print_timing: id  3 | task 15387 | prompt eval time =    8061.20 ms /   249 tokens (   32.37 ms per token,    30.89 tokens per second)
23.35.105.890 I slot print_timing: id  3 | task 15387 |        eval time =    8339.85 ms /   132 tokens (   63.66 ms per token,    15.71 tokens per second)
23.35.105.891 I slot print_timing: id  3 | task 15387 |       total time =   16401.05 ms /   381 tokens
23.35.105.893 I slot print_timing: id  3 | task 15387 |    graphs reused =      15160
23.35.105.970 I slot      release: id  3 | task 15387 | stop processing: n_tokens = 597, truncated = 0
23.35.114.761 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.258 (> 0.100 thold), f_keep = 0.154
23.35.118.903 I slot launch_slot_: id  3 | task 15520 | processing task, is_child = 0
23.47.139.700 I slot print_timing: id  3 | task 15520 | n_gen =    100, tg =  16.13 t/s, tg_3s =  16.29 t/s
23.49.653.841 I slot print_timing: id  3 | task 15520 | prompt eval time =    5883.63 ms /   183 tokens (   32.15 ms per token,    31.10 tokens per second)
23.49.653.854 I slot print_timing: id  3 | task 15520 |        eval time =    8651.23 ms /   139 tokens (   62.69 ms per token,    15.95 tokens per second)
23.49.653.856 I slot print_timing: id  3 | task 15520 |       total time =   14534.86 ms /   322 tokens
23.49.653.857 I slot print_timing: id  3 | task 15520 |    graphs reused =      15297
23.49.655.240 I slot      release: id  3 | task 15520 | stop processing: n_tokens = 495, truncated = 0
23.49.663.161 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.194 (> 0.100 thold), f_keep = 0.186
23.49.667.004 I slot launch_slot_: id  3 | task 15660 | processing task, is_child = 0
24.04.267.222 I slot print_timing: id  3 | task 15660 | n_gen =    100, tg =  15.60 t/s, tg_3s =  15.76 t/s
24.05.616.240 I slot print_timing: id  3 | task 15660 | prompt eval time =    8254.70 ms /   254 tokens (   32.50 ms per token,    30.77 tokens per second)
24.05.616.310 I slot print_timing: id  3 | task 15660 |        eval time =    7694.47 ms /   121 tokens (   64.12 ms per token,    15.60 tokens per second)
24.05.616.331 I slot print_timing: id  3 | task 15660 |       total time =   15949.17 ms /   375 tokens
24.05.616.353 I slot print_timing: id  3 | task 15660 |    graphs reused =      15415
24.05.620.270 I slot      release: id  3 | task 15660 | stop processing: n_tokens = 595, truncated = 0
24.05.625.284 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.245 (> 0.100 thold), f_keep = 0.155
24.05.629.533 I slot launch_slot_: id  3 | task 15782 | processing task, is_child = 0
24.18.480.874 I slot print_timing: id  3 | task 15782 | n_gen =    100, tg =  15.90 t/s, tg_3s =  16.06 t/s
24.21.482.462 I slot print_timing: id  3 | task 15782 | n_gen =    148, tg =  15.93 t/s, tg_3s =  15.99 t/s
24.24.520.120 I slot print_timing: id  3 | task 15782 | n_gen =    195, tg =  15.82 t/s, tg_3s =  15.47 t/s
24.27.563.930 I slot print_timing: id  3 | task 15782 | n_gen =    242, tg =  15.74 t/s, tg_3s =  15.44 t/s
24.28.145.931 I slot print_timing: id  3 | task 15782 | prompt eval time =    6624.19 ms /   204 tokens (   32.47 ms per token,    30.80 tokens per second)
24.28.145.995 I slot print_timing: id  3 | task 15782 |        eval time =   15892.14 ms /   251 tokens (   63.57 ms per token,    15.73 tokens per second)
24.28.146.022 I slot print_timing: id  3 | task 15782 |       total time =   22516.33 ms /   455 tokens
24.28.146.049 I slot print_timing: id  3 | task 15782 |    graphs reused =      15663
24.28.146.146 I slot      release: id  3 | task 15782 | stop processing: n_tokens = 625, truncated = 0
24.28.155.611 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.249 (> 0.100 thold), f_keep = 0.147
24.28.160.592 I slot launch_slot_: id  3 | task 16034 | processing task, is_child = 0
24.39.336.702 I slot print_timing: id  3 | task 16034 | n_gen =    100, tg =  16.12 t/s, tg_3s =  16.28 t/s
24.42.352.624 I slot print_timing: id  3 | task 16034 | n_gen =    147, tg =  15.94 t/s, tg_3s =  15.58 t/s
24.45.404.292 I slot print_timing: id  3 | task 16034 | n_gen =    192, tg =  15.64 t/s, tg_3s =  14.75 t/s
24.47.778.633 I slot print_timing: id  3 | task 16034 | prompt eval time =    5034.60 ms /   153 tokens (   32.91 ms per token,    30.39 tokens per second)
24.47.778.694 I slot print_timing: id  3 | task 16034 |        eval time =   14583.37 ms /   227 tokens (   64.53 ms per token,    15.50 tokens per second)
24.47.778.721 I slot print_timing: id  3 | task 16034 |       total time =   19617.98 ms /   380 tokens
24.47.778.749 I slot print_timing: id  3 | task 16034 |    graphs reused =      15887
24.47.780.081 I slot      release: id  3 | task 16034 | stop processing: n_tokens = 596, truncated = 0
24.47.788.683 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.355 (> 0.100 thold), f_keep = 0.154
24.47.793.928 I slot launch_slot_: id  3 | task 16262 | processing task, is_child = 0
24.57.209.313 I slot print_timing: id  3 | task 16262 | n_gen =    100, tg =  15.18 t/s, tg_3s =  15.34 t/s
25.00.273.641 I slot print_timing: id  3 | task 16262 | n_gen =    146, tg =  15.13 t/s, tg_3s =  15.01 t/s
25.01.849.665 I slot print_timing: id  3 | task 16262 | prompt eval time =    2894.51 ms /    88 tokens (   32.89 ms per token,    30.40 tokens per second)
25.01.849.679 I slot print_timing: id  3 | task 16262 |        eval time =   11161.14 ms /   170 tokens (   66.04 ms per token,    15.14 tokens per second)
25.01.849.680 I slot print_timing: id  3 | task 16262 |       total time =   14055.65 ms /   258 tokens
25.01.849.682 I slot print_timing: id  3 | task 16262 |    graphs reused =      16055
25.01.849.743 I slot      release: id  3 | task 16262 | stop processing: n_tokens = 428, truncated = 0
25.01.859.993 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.217 (> 0.100 thold), f_keep = 0.215
25.01.863.862 I slot launch_slot_: id  3 | task 16433 | processing task, is_child = 0
25.14.674.909 I slot print_timing: id  3 | task 16433 | n_gen =    100, tg =  15.63 t/s, tg_3s =  15.79 t/s
25.17.683.379 I slot print_timing: id  3 | task 16433 | n_gen =    146, tg =  15.52 t/s, tg_3s =  15.29 t/s
25.20.700.635 I slot print_timing: id  3 | task 16433 | n_gen =    192, tg =  15.45 t/s, tg_3s =  15.25 t/s
25.20.959.222 I slot print_timing: id  3 | task 16433 | prompt eval time =    6478.19 ms /   198 tokens (   32.72 ms per token,    30.56 tokens per second)
25.20.959.296 I slot print_timing: id  3 | task 16433 |        eval time =   12617.12 ms /   196 tokens (   64.70 ms per token,    15.46 tokens per second)
25.20.959.318 I slot print_timing: id  3 | task 16433 |       total time =   19095.31 ms /   394 tokens
25.20.959.340 I slot print_timing: id  3 | task 16433 |    graphs reused =      16248
25.20.959.437 I slot      release: id  3 | task 16433 | stop processing: n_tokens = 618, truncated = 0
25.20.968.145 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.295 (> 0.100 thold), f_keep = 0.149
25.20.973.755 I slot launch_slot_: id  3 | task 16630 | processing task, is_child = 0
25.31.874.957 I slot print_timing: id  3 | task 16630 | n_gen =    100, tg =  15.78 t/s, tg_3s =  15.94 t/s
25.34.906.060 I slot print_timing: id  3 | task 16630 | n_gen =    147, tg =  15.69 t/s, tg_3s =  15.51 t/s
25.35.285.357 I slot print_timing: id  3 | task 16630 | prompt eval time =    4628.74 ms /   141 tokens (   32.83 ms per token,    30.46 tokens per second)
25.35.285.420 I slot print_timing: id  3 | task 16630 |        eval time =    9682.77 ms /   153 tokens (   63.70 ms per token,    15.70 tokens per second)
25.35.285.447 I slot print_timing: id  3 | task 16630 |       total time =   14311.51 ms /   294 tokens
25.35.285.473 I slot print_timing: id  3 | task 16630 |    graphs reused =      16399
25.35.285.568 I slot      release: id  3 | task 16630 | stop processing: n_tokens = 464, truncated = 0
25.35.294.657 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.238 (> 0.100 thold), f_keep = 0.198
25.35.299.016 I slot launch_slot_: id  3 | task 16784 | processing task, is_child = 0
25.46.906.123 I slot print_timing: id  3 | task 16784 | n_gen =    100, tg =  15.82 t/s, tg_3s =  15.98 t/s
25.49.922.834 I slot print_timing: id  3 | task 16784 | n_gen =    146, tg =  15.64 t/s, tg_3s =  15.25 t/s
25.52.928.276 I slot print_timing: id  3 | task 16784 | n_gen =    192, tg =  15.55 t/s, tg_3s =  15.31 t/s
25.54.357.286 I slot print_timing: id  3 | task 16784 | prompt eval time =    5349.84 ms /   165 tokens (   32.42 ms per token,    30.84 tokens per second)
25.54.357.343 I slot print_timing: id  3 | task 16784 |        eval time =   13708.34 ms /   214 tokens (   64.36 ms per token,    15.54 tokens per second)
25.54.357.370 I slot print_timing: id  3 | task 16784 |       total time =   19058.18 ms /   379 tokens
25.54.357.399 I slot print_timing: id  3 | task 16784 |    graphs reused =      16610
25.54.358.771 I slot      release: id  3 | task 16784 | stop processing: n_tokens = 600, truncated = 0
25.54.367.356 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.335 (> 0.100 thold), f_keep = 0.153
25.54.371.498 I slot launch_slot_: id  3 | task 16999 | processing task, is_child = 0
26.03.812.431 I slot print_timing: id  3 | task 16999 | n_gen =    100, tg =  16.31 t/s, tg_3s =  16.47 t/s
26.05.053.755 I slot print_timing: id  3 | task 16999 | prompt eval time =    3369.58 ms /   104 tokens (   32.40 ms per token,    30.86 tokens per second)
26.05.053.831 I slot print_timing: id  3 | task 16999 |        eval time =    7312.59 ms /   120 tokens (   61.45 ms per token,    16.27 tokens per second)
26.05.053.853 I slot print_timing: id  3 | task 16999 |       total time =   10682.17 ms /   224 tokens
26.05.053.878 I slot print_timing: id  3 | task 16999 |    graphs reused =      16728
26.05.055.141 I slot      release: id  3 | task 16999 | stop processing: n_tokens = 394, truncated = 0
26.05.064.064 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.233 (> 0.100 thold), f_keep = 0.234
26.05.067.577 I slot launch_slot_: id  3 | task 17120 | processing task, is_child = 0
26.16.857.020 I slot print_timing: id  3 | task 17120 | n_gen =    100, tg =  16.22 t/s, tg_3s =  16.38 t/s
26.19.453.043 I slot print_timing: id  3 | task 17120 | prompt eval time =    5684.98 ms /   174 tokens (   32.67 ms per token,    30.61 tokens per second)
26.19.453.102 I slot print_timing: id  3 | task 17120 |        eval time =    8700.42 ms /   141 tokens (   62.15 ms per token,    16.09 tokens per second)
26.19.453.123 I slot print_timing: id  3 | task 17120 |       total time =   14385.40 ms /   315 tokens
26.19.453.145 I slot print_timing: id  3 | task 17120 |    graphs reused =      16866
26.19.454.389 I slot      release: id  3 | task 17120 | stop processing: n_tokens = 535, truncated = 0
26.19.462.133 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.303 (> 0.100 thold), f_keep = 0.172
26.19.465.963 I slot launch_slot_: id  3 | task 17262 | processing task, is_child = 0
26.29.617.916 I slot print_timing: id  3 | task 17262 | n_gen =    100, tg =  16.48 t/s, tg_3s =  16.65 t/s
26.29.860.479 I slot print_timing: id  3 | task 17262 | prompt eval time =    4145.22 ms /   129 tokens (   32.13 ms per token,    31.12 tokens per second)
26.29.860.486 I slot print_timing: id  3 | task 17262 |        eval time =    6249.23 ms /   104 tokens (   60.67 ms per token,    16.48 tokens per second)
26.29.860.487 I slot print_timing: id  3 | task 17262 |       total time =   10394.45 ms /   233 tokens
26.29.860.489 I slot print_timing: id  3 | task 17262 |    graphs reused =      16968
26.29.861.836 I slot      release: id  3 | task 17262 | stop processing: n_tokens = 407, truncated = 0
26.29.870.817 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.200 (> 0.100 thold), f_keep = 0.226
26.29.874.381 I slot launch_slot_: id  3 | task 17367 | processing task, is_child = 0
26.43.653.422 I slot print_timing: id  3 | task 17367 | n_gen =    100, tg =  16.18 t/s, tg_3s =  16.34 t/s
26.46.689.748 I slot print_timing: id  3 | task 17367 | n_gen =    148, tg =  16.06 t/s, tg_3s =  15.81 t/s
26.49.736.873 I slot print_timing: id  3 | task 17367 | n_gen =    196, tg =  15.98 t/s, tg_3s =  15.75 t/s
26.52.794.733 I slot print_timing: id  3 | task 17367 | n_gen =    245, tg =  15.99 t/s, tg_3s =  16.02 t/s
26.53.739.419 I slot print_timing: id  3 | task 17367 | prompt eval time =    7659.68 ms /   235 tokens (   32.59 ms per token,    30.68 tokens per second)
26.53.739.433 I slot print_timing: id  3 | task 17367 |        eval time =   16205.32 ms /   260 tokens (   62.57 ms per token,    15.98 tokens per second)
26.53.739.434 I slot print_timing: id  3 | task 17367 |       total time =   23864.99 ms /   495 tokens
26.53.739.436 I slot print_timing: id  3 | task 17367 |    graphs reused =      17225
26.53.739.515 I slot      release: id  3 | task 17367 | stop processing: n_tokens = 718, truncated = 0
26.53.748.485 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.502 (> 0.100 thold), f_keep = 0.302
26.53.753.206 I slot launch_slot_: id  3 | task 17628 | processing task, is_child = 0
27.06.660.048 I slot print_timing: id  3 | task 17628 | n_gen =    100, tg =  16.28 t/s, tg_3s =  16.44 t/s
27.09.686.960 I slot print_timing: id  3 | task 17628 | n_gen =    148, tg =  16.14 t/s, tg_3s =  15.86 t/s
27.12.704.704 I slot print_timing: id  3 | task 17628 | n_gen =    196, tg =  16.08 t/s, tg_3s =  15.91 t/s
27.15.757.265 I slot print_timing: id  3 | task 17628 | n_gen =    244, tg =  16.01 t/s, tg_3s =  15.72 t/s
27.18.722.873 I slot print_timing: id  3 | task 17628 | prompt eval time =    6823.86 ms /   212 tokens (   32.19 ms per token,    31.07 tokens per second)
27.18.722.944 I slot print_timing: id  3 | task 17628 |        eval time =   18145.77 ms /   291 tokens (   62.57 ms per token,    15.98 tokens per second)
27.18.722.971 I slot print_timing: id  3 | task 17628 |       total time =   24969.63 ms /   503 tokens
27.18.722.997 I slot print_timing: id  3 | task 17628 |    graphs reused =      17513
27.18.723.427 I slot      release: id  3 | task 17628 | stop processing: n_tokens = 722, truncated = 0
27.18.731.889 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.271 (> 0.100 thold), f_keep = 0.127
27.18.736.457 I slot launch_slot_: id  3 | task 17920 | processing task, is_child = 0
27.30.232.945 I slot print_timing: id  3 | task 17920 | n_gen =    100, tg =  16.44 t/s, tg_3s =  16.60 t/s
27.33.236.792 I slot print_timing: id  3 | task 17920 | n_gen =    148, tg =  16.28 t/s, tg_3s =  15.98 t/s
27.33.860.188 I slot print_timing: id  3 | task 17920 | prompt eval time =    5472.83 ms /   169 tokens (   32.38 ms per token,    30.88 tokens per second)
27.33.860.200 I slot print_timing: id  3 | task 17920 |        eval time =    9650.81 ms /   158 tokens (   61.47 ms per token,    16.27 tokens per second)
27.33.860.201 I slot print_timing: id  3 | task 17920 |       total time =   15123.64 ms /   327 tokens
27.33.860.203 I slot print_timing: id  3 | task 17920 |    graphs reused =      17669
27.33.860.304 I slot      release: id  3 | task 17920 | stop processing: n_tokens = 497, truncated = 0
27.33.868.951 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.318 (> 0.100 thold), f_keep = 0.185
27.33.873.007 I slot launch_slot_: id  3 | task 18079 | processing task, is_child = 0
27.42.035.020 I slot print_timing: id  3 | task 18079 | prompt eval time =    2398.76 ms /    72 tokens (   33.32 ms per token,    30.02 tokens per second)
27.42.035.028 I slot print_timing: id  3 | task 18079 |        eval time =    5763.19 ms /    95 tokens (   61.31 ms per token,    16.31 tokens per second)
27.42.035.029 I slot print_timing: id  3 | task 18079 |       total time =    8161.95 ms /   167 tokens
27.42.035.030 I slot print_timing: id  3 | task 18079 |    graphs reused =      17762
27.42.042.271 I slot      release: id  3 | task 18079 | stop processing: n_tokens = 383, truncated = 0
27.42.043.654 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.698 (> 0.100 thold), f_keep = 0.567
27.42.043.857 I slot launch_slot_: id  3 | task 18175 | processing task, is_child = 0
27.51.191.797 I slot print_timing: id  3 | task 18175 | n_gen =    100, tg =  16.45 t/s, tg_3s =  16.61 t/s
27.52.105.715 I slot print_timing: id  3 | task 18175 | prompt eval time =    3128.04 ms /    94 tokens (   33.28 ms per token,    30.05 tokens per second)
27.52.105.725 I slot print_timing: id  3 | task 18175 |        eval time =    6933.76 ms /   115 tokens (   60.82 ms per token,    16.44 tokens per second)
27.52.105.726 I slot print_timing: id  3 | task 18175 |       total time =   10061.80 ms /   209 tokens
27.52.105.728 I slot print_timing: id  3 | task 18175 |    graphs reused =      17875
27.52.105.791 I slot      release: id  3 | task 18175 | stop processing: n_tokens = 425, truncated = 0
27.52.114.424 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.515 (> 0.100 thold), f_keep = 0.511
27.52.114.617 I slot launch_slot_: id  3 | task 18291 | processing task, is_child = 0
28.04.782.378 I slot print_timing: id  3 | task 18291 | n_gen =    100, tg =  16.39 t/s, tg_3s =  16.56 t/s
28.07.359.644 I slot print_timing: id  3 | task 18291 | prompt eval time =    6628.17 ms /   204 tokens (   32.49 ms per token,    30.78 tokens per second)
28.07.359.652 I slot print_timing: id  3 | task 18291 |        eval time =    8616.80 ms /   141 tokens (   61.55 ms per token,    16.25 tokens per second)
28.07.359.653 I slot print_timing: id  3 | task 18291 |       total time =   15244.97 ms /   345 tokens
28.07.359.654 I slot print_timing: id  3 | task 18291 |    graphs reused =      18013
28.07.359.721 I slot      release: id  3 | task 18291 | stop processing: n_tokens = 561, truncated = 0
28.07.368.362 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.305 (> 0.100 thold), f_keep = 0.164
28.07.372.413 I slot launch_slot_: id  3 | task 18433 | processing task, is_child = 0
28.16.911.839 I slot print_timing: id  3 | task 18433 | prompt eval time =    4211.06 ms /   131 tokens (   32.15 ms per token,    31.11 tokens per second)
28.16.911.852 I slot print_timing: id  3 | task 18433 |        eval time =    5328.32 ms /    88 tokens (   61.25 ms per token,    16.33 tokens per second)
28.16.911.853 I slot print_timing: id  3 | task 18433 |       total time =    9539.38 ms /   219 tokens
28.16.911.854 I slot print_timing: id  3 | task 18433 |    graphs reused =      18099
28.16.913.066 I slot      release: id  3 | task 18433 | stop processing: n_tokens = 389, truncated = 0
28.16.920.748 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.237 (> 0.100 thold), f_keep = 0.237
28.16.923.836 I slot launch_slot_: id  3 | task 18522 | processing task, is_child = 0
28.28.448.264 I slot print_timing: id  3 | task 18522 | n_gen =    100, tg =  16.48 t/s, tg_3s =  16.65 t/s
28.31.508.995 I slot print_timing: id  3 | task 18522 | n_gen =    150, tg =  16.43 t/s, tg_3s =  16.34 t/s
28.32.820.656 I slot print_timing: id  3 | task 18522 | prompt eval time =    5516.60 ms /   169 tokens (   32.64 ms per token,    30.63 tokens per second)
28.32.820.717 I slot print_timing: id  3 | task 18522 |        eval time =   10380.17 ms /   170 tokens (   61.42 ms per token,    16.28 tokens per second)
28.32.820.746 I slot print_timing: id  3 | task 18522 |       total time =   15896.76 ms /   339 tokens
28.32.820.772 I slot print_timing: id  3 | task 18522 |    graphs reused =      18266
28.32.821.183 I slot      release: id  3 | task 18522 | stop processing: n_tokens = 557, truncated = 0
28.32.829.542 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.311 (> 0.100 thold), f_keep = 0.165
28.32.833.062 I slot launch_slot_: id  3 | task 18693 | processing task, is_child = 0
28.41.270.400 I slot print_timing: id  3 | task 18693 | prompt eval time =    4049.68 ms /   125 tokens (   32.40 ms per token,    30.87 tokens per second)
28.41.270.462 I slot print_timing: id  3 | task 18693 |        eval time =    4387.59 ms /    74 tokens (   60.10 ms per token,    16.64 tokens per second)
28.41.270.491 I slot print_timing: id  3 | task 18693 |       total time =    8437.27 ms /   199 tokens
28.41.270.517 I slot print_timing: id  3 | task 18693 |    graphs reused =      18338
28.41.270.604 I slot      release: id  3 | task 18693 | stop processing: n_tokens = 369, truncated = 0
28.41.279.448 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.207 (> 0.100 thold), f_keep = 0.249
28.41.282.987 I slot launch_slot_: id  3 | task 18768 | processing task, is_child = 0
28.54.620.525 I slot print_timing: id  3 | task 18768 | n_gen =    100, tg =  16.38 t/s, tg_3s =  16.54 t/s
28.57.620.681 I slot print_timing: id  3 | task 18768 | n_gen =    148, tg =  16.25 t/s, tg_3s =  16.00 t/s
29.00.681.499 I slot print_timing: id  3 | task 18768 | n_gen =    197, tg =  16.19 t/s, tg_3s =  16.01 t/s
29.03.313.726 I slot print_timing: id  3 | task 18768 | prompt eval time =    7292.62 ms /   227 tokens (   32.13 ms per token,    31.13 tokens per second)
29.03.313.740 I slot print_timing: id  3 | task 18768 |        eval time =   14738.05 ms /   239 tokens (   61.92 ms per token,    16.15 tokens per second)
29.03.313.741 I slot print_timing: id  3 | task 18768 |       total time =   22030.67 ms /   466 tokens
29.03.313.743 I slot print_timing: id  3 | task 18768 |    graphs reused =      18574
29.03.313.807 I slot      release: id  3 | task 18768 | stop processing: n_tokens = 682, truncated = 0
29.03.322.659 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.276 (> 0.100 thold), f_keep = 0.135
29.03.327.698 I slot launch_slot_: id  3 | task 19008 | processing task, is_child = 0
29.14.469.679 I slot print_timing: id  3 | task 19008 | n_gen =    100, tg =  16.57 t/s, tg_3s =  16.74 t/s
29.16.640.116 I slot print_timing: id  3 | task 19008 | prompt eval time =    5167.90 ms /   162 tokens (   31.90 ms per token,    31.35 tokens per second)
29.16.640.123 I slot print_timing: id  3 | task 19008 |        eval time =    8144.45 ms /   136 tokens (   60.33 ms per token,    16.58 tokens per second)
29.16.640.124 I slot print_timing: id  3 | task 19008 |       total time =   13312.35 ms /   298 tokens
29.16.640.125 I slot print_timing: id  3 | task 19008 |    graphs reused =      18708
29.16.640.192 I slot      release: id  3 | task 19008 | stop processing: n_tokens = 468, truncated = 0
29.16.649.059 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.241 (> 0.100 thold), f_keep = 0.197
29.16.652.607 I slot launch_slot_: id  3 | task 19145 | processing task, is_child = 0
29.27.715.864 I slot print_timing: id  3 | task 19145 | n_gen =    100, tg =  16.61 t/s, tg_3s =  16.78 t/s
29.30.759.462 I slot print_timing: id  3 | task 19145 | n_gen =    150, tg =  16.55 t/s, tg_3s =  16.43 t/s
29.33.760.304 I slot print_timing: id  3 | task 19145 | n_gen =    197, tg =  16.33 t/s, tg_3s =  15.66 t/s
29.36.781.348 I slot print_timing: id  3 | task 19145 | n_gen =    245, tg =  16.24 t/s, tg_3s =  15.89 t/s
29.37.344.639 I slot print_timing: id  3 | task 19145 | prompt eval time =    5102.10 ms /   160 tokens (   31.89 ms per token,    31.36 tokens per second)
29.37.344.701 I slot print_timing: id  3 | task 19145 |        eval time =   15589.89 ms /   254 tokens (   61.62 ms per token,    16.23 tokens per second)
29.37.344.730 I slot print_timing: id  3 | task 19145 |       total time =   20691.99 ms /   414 tokens
29.37.344.756 I slot print_timing: id  3 | task 19145 |    graphs reused =      18959
29.37.345.144 I slot      release: id  3 | task 19145 | stop processing: n_tokens = 635, truncated = 0
29.37.353.523 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.319 (> 0.100 thold), f_keep = 0.145
29.37.357.588 I slot launch_slot_: id  3 | task 19400 | processing task, is_child = 0
29.46.574.624 I slot print_timing: id  3 | task 19400 | prompt eval time =    3745.56 ms /   117 tokens (   32.01 ms per token,    31.24 tokens per second)
29.46.574.687 I slot print_timing: id  3 | task 19400 |        eval time =    5471.41 ms /    92 tokens (   60.13 ms per token,    16.63 tokens per second)
29.46.574.713 I slot print_timing: id  3 | task 19400 |       total time =    9216.97 ms /   209 tokens
29.46.574.741 I slot print_timing: id  3 | task 19400 |    graphs reused =      19049
29.46.578.268 I slot      release: id  3 | task 19400 | stop processing: n_tokens = 379, truncated = 0
29.46.583.545 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.281 (> 0.100 thold), f_keep = 0.243
29.46.587.029 I slot launch_slot_: id  3 | task 19493 | processing task, is_child = 0
29.56.188.487 I slot print_timing: id  3 | task 19493 | n_gen =    100, tg =  16.55 t/s, tg_3s =  16.72 t/s
29.58.616.330 I slot print_timing: id  3 | task 19493 | prompt eval time =    3618.99 ms /   110 tokens (   32.90 ms per token,    30.40 tokens per second)
29.58.616.338 I slot print_timing: id  3 | task 19493 |        eval time =    8410.24 ms /   140 tokens (   60.51 ms per token,    16.53 tokens per second)
29.58.616.339 I slot print_timing: id  3 | task 19493 |       total time =   12029.23 ms /   250 tokens
29.58.616.340 I slot print_timing: id  3 | task 19493 |    graphs reused =      19187
29.58.616.406 I slot      release: id  3 | task 19493 | stop processing: n_tokens = 466, truncated = 0
29.58.625.141 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.625 (> 0.100 thold), f_keep = 0.466
