prioridade;situacao;fim;dias_restantes;veredito;uf;municipio;orgao;titulo;faltam;pagina_oficial;motivo_sem_pagina_oficial;familia_de_rota;exige_navegador;id
4;sem_prazo_confirmado;;;atencao;SP;SP/Araras;PNCP — MUNICIPIO DE ARARAS;Chamamento Público para habilitação de associações, cooperativas e/ou empresas/indústrias, visando ao recebimento de documentos (resíduos recicláveis e reutilizáveis) autorizados para descarte do Arquivo Geral da Prefeitura Municipal de Araras.;prazo de inscrição, página oficial;;portal de divulgação, não é a página oficial do edital: serve para descobrir o número do processo e o nome do órgão, e a partir daí a fonte é o site do órgão;pncp_api_consulta;sim;d745ecf4c07740d46779
4;sem_prazo_confirmado;;;atencao;PR;PR/Nova Esperança;PNCP — MUNICIPIO DE NOVA ESPERANCA;Chamamento Público para a Seleção de projetos voltados à promoção e defesa dos direitos da infância e da adolescência apresentados por Organizações da Sociedade Civil, devidamente registrados junto ao CMDCA, com recursos do Fundo Municipal dos Direitos da Criança e do Adolescente – FMDCA, do municíp;prazo de inscrição, página oficial;;portal de divulgação, não é a página oficial do edital: serve para descobrir o número do processo e o nome do órgão, e a partir daí a fonte é o site do órgão;pncp_api_consulta;sim;d7977d9e266e84117b68
4;sem_prazo_confirmado;;;atencao;SC;;PNCP — MUNICIPIO DE BALNEARIO ARROIO DO SILVA;O Objeto do presente edital de chamamento público é o processo de seleção de Empreendedores Familiares Rurais, Grupos Formais de Agricultore;prazo de inscrição, página oficial;;portal de divulgação, não é a página oficial do edital: serve para descobrir o número do processo e o nome do órgão, e a partir daí a fonte é o site do órgão;pncp_api_consulta;sim;d846d4f3
4;sem_prazo_confirmado;;;atencao;RS;RS/Novo Hamburgo;PNCP — MUNICIPIO DE NOVO HAMBURGO;"CHAMAMENTO PÚBLICO CULTURAL Nº 08/2024 - Edital de fomento à projetos continuados de Pontos de Cultura (PNAB) Cultura Viva do Tamanho do Brasil, para o desenvolvimento da ""REDE MUNICIPAL DE PONTOS DE CULTURA DE NOVO HAMBURGO"" por meio da Política Nacional de Cultura Viva (PNCV), instituída pela Lei";prazo de inscrição, página oficial;;portal de divulgação, não é a página oficial do edital: serve para descobrir o número do processo e o nome do órgão, e a partir daí a fonte é o site do órgão;pncp_api_consulta;sim;dcb954069dd462c887e4
4;sem_prazo_confirmado;;;atencao;RS;RS/Bento Gonçalves;PNCP — FUNDACAO CASA DAS ARTES DE BENTO GONCALVES;CRIAÇÃO DE CHAMAMENTO PÚBLICO PARA PESSOAS JURÍDICAS, COM OU SEM FINS LUCRATIVOS (LIVREIROS, DISTRIBUIDORAS E EDITORAS), PARA EXPOSIÇÃO E COMERCIALIZAÇÃO DE MATERIAIS LITERÁRIOS NA 39ª FEIRA DO LIVRO DE BENTO GONÇALVES;prazo de inscrição, página oficial;;portal de divulgação, não é a página oficial do edital: serve para descobrir o número do processo e o nome do órgão, e a partir daí a fonte é o site do órgão;pncp_api_consulta;sim;e177587a928805d87bee
4;sem_prazo_confirmado;;;atencao;SC;SC/Mirim Doce;PNCP — MUNICIPIO DE MIRIM DOCE;Seleção de projetos culturais de AUDIOVISUAL e, de acordo com o inciso II do artigo 6º da Lei Complementar nº 195/2022 (Lei Paulo Gustavo) Apoio a Salas de Cinema, por meio da celebração de Termo de Execução Cultural, para receberem apoio financeiro, conforme regras definidas no edital de chamamento;prazo de inscrição, página oficial;;portal de divulgação, não é a página oficial do edital: serve para descobrir o número do processo e o nome do órgão, e a partir daí a fonte é o site do órgão;pncp_api_consulta;sim;e67942d24ca18fb9e97d
4;sem_prazo_confirmado;;;atencao;SP;SP/São José do Rio Preto;PNCP — MUNICIPIO DE SAO JOSE DO RIO PRETO;CHAMAMENTO PÚBLICO 06/2025 SMC/PNAB DE FLUCO ORDINÁRIO CONCENTRANDO O RECEBIMENTO , ANÁLISE E SELEÇÃO DE PROPOSTA EM PERÍODO DETERNINADO COM O OBJETIVO DE DESENVOLVEVR A REDE MUNICIPAL DE PONTOS E PONTÕES DE CULTURA DE SÃO JOSE DO RIO PRETO/SP POR MEIO DA POLITICA NACIONAL CULTURA VIVA.;prazo de inscrição, página oficial;;portal de divulgação, não é a página oficial do edital: serve para descobrir o número do processo e o nome do órgão, e a partir daí a fonte é o site do órgão;pncp_api_consulta;sim;e8df77e31a73d7557c2f
4;sem_prazo_confirmado;;;atencao;BA;BA/Alagoinhas;PNCP — MUNICIPIO DE ALAGOINHAS;CHAMAMENTO PÚBLICO PARA CONCESSÃO DE APOIO FINANCEIRO PARA REALIZAÇÃO DE PROJETOS DE AUDIOVISUAL, POR MEIO DE TERMO DE EXECUÇÃO CULTURAL, COM BASE NA LEI COMPLEMENTAR 195/2022 – LEI PAULO GUSTAVO – EDITAL DE QUALIFICAÇÃO EM AUDIOVISUAL E REALIZAÇÃO DE FESTIVAL E MOSTRA DE PRODUÇÕES AUDIOVISUAIS;prazo de inscrição, página oficial;;portal de divulgação, não é a página oficial do edital: serve para descobrir o número do processo e o nome do órgão, e a partir daí a fonte é o site do órgão;pncp_api_consulta;sim;ef09d597d6e5d87b28bd
4;sem_prazo_confirmado;;;atencao;PA;PA/Belterra;PNCP — MUNICIPIO DE BELTERRA;SELEÇÃO DE PROJETOS PARA FIRMAR TERMO DE EXECUÇÃO CULTURAL COM RECURSOS DA POLÍTICA NACIONAL ALDIR BLANC DE FOMENTO À CULTURA – PNAB (LEI Nº 14.399/2022) – CICLO 2;prazo de inscrição, página oficial;;portal de divulgação, não é a página oficial do edital: serve para descobrir o número do processo e o nome do órgão, e a partir daí a fonte é o site do órgão;pncp_api_consulta;sim;f23f77917aa8ab75ca26
4;sem_prazo_confirmado;;;atencao;RS;RS/Lagoa Vermelha;PNCP — MUNICIPIO DE LAGOA VERMELHA;CHAMAMENTO PÚBLICO, EM CONFORMIDADE COM A LEI 13.019/14, OBJETIVANDO A CELEBRAÇÃO DE TERMO DE COLABORAÇÂO DE FOMENTO À ATIVIDADES ESPORTIVAS DE FUTEBOL DE CAMPO E FUTSAL, CONTRIBUINDO PARA O APRIMORAMENTO DA PROMOÇÃO DA SAÚDE, SOCIABILIZAÇÃO, CONSTRUÇÃO DE VALORES MORAIS E ÉTICOS, RECREAÇÃO E LAZER.;prazo de inscrição, página oficial;;portal de divulgação, não é a página oficial do edital: serve para descobrir o número do processo e o nome do órgão, e a partir daí a fonte é o site do órgão;pncp_api_consulta;sim;faec894c6ef6362b7f2a
4;sem_prazo_confirmado;;;atencao;RS;RS/Novo Hamburgo;PNCP — MUNICIPIO DE NOVO HAMBURGO;"CHAMAMENTO PÚBLICO CULTURAL Nº 09/2024 - EDITAL DE PREMIAÇÃO DE PONTOS DE CULTURA (PNAB) - CULTURA VIVA DO TAMANHO DO BRASIL! Chamamento Público para premiação de Pontos de Cultura, para o desenvolvimento da ""Rede Municipal de Pontos de Cultura de Novo Hamburgo"", por meio da Política Nacional de Cu";prazo de inscrição, página oficial;;portal de divulgação, não é a página oficial do edital: serve para descobrir o número do processo e o nome do órgão, e a partir daí a fonte é o site do órgão;pncp_api_consulta;sim;fe6d577d2a1fd4c103a2
4;sem_prazo_confirmado;;;atencao;RJ;RJ/Pinheiral;PNCP — MUNICIPIO DE PINHEIRAL;EDITAL DE SELEÇÃO DE PROJETOS CULTURAIS PARA FIRMAR TERMO DE EXECUÇÃO CULTURAL COM RECURSOS DA POLÍTICA NACIONAL ALDIR BLANC DE FOMENTO À CULTURA – PNAB (LEI Nº 14.399/2022) DA PREFEITURA MUNICIPAL DE PINHEIRAL/RJ;prazo de inscrição, página oficial;;portal de divulgação, não é a página oficial do edital: serve para descobrir o número do processo e o nome do órgão, e a partir daí a fonte é o site do órgão;pncp_api_consulta;sim;ff227bbb17704f0973bb
5;sem_prazo_confirmado;;;ruido;;;;;objeto, prazo de inscrição, página oficial;;nenhum endereço capturado;;nao;ee43e08f
